Новая Москва,Румянцево,18.9,29,55.0,2,12800000.0
Новая Москва,Саларьево,22.9,69,59.8,2,11307548.0
ЮЗАО,Бунинская аллея,23.7,16,64.5,2,14330749.0
ЗАО,Багратионовская,7.8,14,41.0,2,13300000.0
СЗАО,Терехово,11.0,17,7.11,2,17569640.0
ЗАО,Кутузовская,5.6,4,82.3,2,33500000.0
ЮВАО,Текстильщики,7.4,22,54.7,2,15200000.0
Новая Москва,Новомосковская (2024),21.2,33,76.2,2,16503160.0
САО,Речной вокзал,14.9,12,2.4,2,7058000.0
СЗАО,Шелепиха,6.7,12,33.4,2,18283249.0
СЗАО,Митино,19.0,6,90.7,2,29666666.0
СЗАО,Народное Ополчение,7.8,28,16.19,2,14500000.0
ЮАО,ЗИЛ,6.2,24,70.1,2,31292640.0
СЗАО,Октябрьское Поле,8.9,12,56.0,2,26000000.0
ЮАО,Москворечье,13.9,22,33.9,2,12832980.0
СВАО,Бутырская,7.5,14,6.26,2,13510000.0
СВАО,Алексеевская,6.2,12,35.0,2,14200000.0
Новая Москва,Саларьево,21.2,30,75.8,2,16217865.0
Новая Москва,Саларьево,23.6,67,17.17,2,7657473.0
ЦАО,Электрозаводская,5.5,8,115.1,2,62500000.0
САО,Дмитровская,6.7,10,92.9,2,30146061.0
ВАО,Первомайская,13.5,24,51.5,2,13300000.0
ЮАО,ЗИЛ,6.1,13,65.3,2,25850000.0
Новая Москва,Саларьево,20.5,30,62.1,2,16258153.0
ЗАО,Юго-Западная,13.5,13,52.0,2,29500000.0
Новая Москва,Саларьево,23.6,30,23.6,2,7790620.0
СВАО,Бибирево,16.3,23,4.8,2,5679252.0
ЗАО,Молодёжная,12.2,13,152.6,2,37700000.0
Новая Москва,Силикатная,23.5,29,42.9,2,12991707.0
ЮАО,ЗИЛ,7.4,20,45.2,2,19590089.0
ЗАО,Рабочий посёлок,12.7,20,37.0,2,14500000.0
САО,Водный стадион,12.1,14,45.0,2,19900000.0
ЮАО,Орехово,16.7,12,51.1,2,15200000.0
СВАО,Бутырская,7.5,14,36.5,2,22770000.0
ЮВАО,Авиамоторная,4.8,15,39.1,2,14463090.0
Новая Москва,Саларьево,22.3,65,83.8,2,19304120.0
САО,Хорошёвская,6.8,10,11.22,2,9798984.0
ВАО,Рязанский проспект,11.5,13,12.2,2,4190000.0
СЗАО,Народное Ополчение,11.3,27,46.0,2,18700000.0
ЗАО,Давыдково,10.7,21,96.0,2,36300000.0
ЗАО,Аминьевская,12.0,13,51.8,2,21563899.0
ЮАО,Шаболовская,12.6,16,49.0,2,19999000.0
Новая Москва,Тёплый Стан,20.5,38,62.7,2,14974257.0
Новая Москва,Солнцево,23.6,52,36.1,2,7770349.0
Новая Москва,Силикатная,16.9,32,52.6,2,10153639.0
Новая Москва,Саларьево,21.2,30,61.6,2,16821975.0
ЗАО,Сетунь,14.0,14,50.9,2,16500000.0
САО,Динамо,5.1,11,70.0,2,36100000.0
ЗАО,Фили,7.3,19,80.0,2,35000000.0
ВАО,Соколиная Гора,7.2,12,77.0,2,23000000.0
Новая Москва,Новомосковская (2024),22.1,33,36.9,2,9934042.0
ЗАО,Аминьевская,11.1,10,96.2,3,33600000.0
САО,Дмитровская,6.7,10,39.4,3,16637210.0
ВАО,Белокаменная,8.9,18,51.9,2,21000000.0
Новая Москва,Саларьево,28.6,56,62.0,3,10700000.0
СЗАО,Шелепиха,6.9,17,63.0,3,26500000.0
САО,Дмитровская,6.7,10,40.8,3,16851164.0
ЗАО,Мичуринский проспект,11.2,10,28.32,3,18706970.0
Новая Москва,Саларьево,21.4,30,74.3,3,15499723.0
СВАО,Алексеевская,6.8,14,44.0,3,23500000.0
ЮЗАО,Улица Горчакова,25.0,13,55.7,3,13250000.0
ЗАО,Мичуринский проспект,11.2,14,74.6,3,35830380.0
ЗАО,Ломоносовский проспект,8.8,18,75.0,3,34900000.0
СЗАО,Терехово,10.5,17,75.8,3,33784060.0
САО,Селигерская,12.9,11,51.0,3,17000000.0
САО,Гражданская,7.6,8,154.0,3,43000000.0
ЮАО,Кантемировская,19.6,28,44.0,3,10000000.0
ЮАО,Нагатинская,7.9,21,33.5,3,15903530.0
СЗАО,Шелепиха,6.9,19,14.24,3,13700000.0
СЗАО,Октябрьское Поле,10.0,17,91.0,3,31600000.0
Новая Москва,Тёплый Стан,20.9,38,48.8,3,11785682.0
ВАО,Новогиреево,13.5,22,37.5,3,9400000.0
ЮВАО,Некрасовка,6.9,16,92.2,3,18034597.0
ЮАО,Варшавская (2022),11.3,8,48.1,3,16829657.0
ЗАО,Ломоносовский проспект,6.3,6,72.0,3,30783744.0
Новая Москва,Рассказовка,22.3,25,67.5,3,16030913.0
ЮЗАО,Бунинская аллея,23.7,16,40.6,3,9782596.0
САО,Водный стадион,12.2,11,43.0,3,18550000.0
СЗАО,Стрешнево,10.4,14,46.6,3,23812600.0
ЮЗАО,Новаторская,10.5,16,46.3,3,15800000.0
Новая Москва,Новомосковская (2024),25.8,48,64.6,3,14890000.0
САО,Коптево,11.3,12,71.6,3,14500000.0
ЮАО,ЗИЛ,4.1,19,75.1,3,29514300.0
ЗАО,Новаторская,12.1,15,72.0,3,25000000.0
ЦАО,Достоевская,2,8,59.0,3,28900000.0
ЗАО,Аминьевская,11.4,15,35.6,3,18708116.0
Новая Москва,Тёплый Стан,20.6,44,61.0,3,15000000.0
Новая Москва,Щербинка,29.3,42,51.9,3,10114415.0
ЗАО,Молодёжная,12.9,2,87.0,2,32000000.0
Новая Москва,Силикатная,29.1,35,39.8,2,8914795.0
ЮЗАО,Новые Черёмушки,11.2,14,3.29,2,9592000.0
САО,Хорошёво,6.2,8,87.1,3,27000000.0
ЮАО,Нагорная,9.5,11,38.7,2,14999000.0
Новая Москва,Новомосковская (2024),25.8,47,59.9,2,12500000.0
ЮАО,ЗИЛ,7.1,20,49.6,2,20711279.0
Новая Москва,Саларьево,20.5,30,76.0,2,15721664.0
ЮЗАО,Ясенево,18.0,22,64.0,2,14700000.0
ЮВАО,Авиамоторная,4.8,16,55.0,2,16800000.0
Новая Москва,Саларьево,23.5,54,42.5,2,11350000.0
Новая Москва,Саларьево,22.9,32,40.9,2,8258427.0
ЦАО,Павелецкая,2,9,75.0,2,26700000.0
ЮАО,Покровское,18.5,28,52.4,2,11000000.0
ЮВАО,Кожуховская,7.0,13,32.7,2,13626092.0
ВАО,Сокольники,6.2,13,120.0,3,39000000.0
ЗАО,Аминьевская,11.1,15,96.1,3,46358640.0
ЗАО,Фили,7.1,6,76.3,3,31000000.0
САО,Хорошёвская,6.8,10,45.9,2,14254475.0
ЮЗАО,Новые Черёмушки,11.2,14,44.8,3,15061760.0
Новая Москва,Новомосковская (2024),21.1,33,73.4,2,20583025.0
Новая Москва,Саларьево,20.5,30,76.8,2,15364839.0
ЮАО,ЗИЛ,5.9,9,58.4,3,21997306.0
ЗАО,Фили,7.1,19,61.0,3,19150000.0
ЮЗАО,Бунинская аллея,23.7,16,57.6,3,12642264.0
СВАО,ВДНХ,8.2,16,57.1,3,15600000.0
СВАО,Алексеевская,6.1,6,79.0,3,31885444.0
ЗАО,Аминьевская,11.1,10,74.7,3,24990000.0
ЗАО,Рабочий посёлок,13.3,13,73.1,3,19990000.0
ЮВАО,Угрешская,5.6,12,45.6,3,15020229.0
ЗАО,Новопеределкино,20.7,5,72.0,3,26990000.0
ЮВАО,Угрешская,5.8,10,68.8,3,20100000.0
САО,Гражданская,7.8,11,94.4,1,30900000.0
САО,Яхромская (2023),15.0,4,42.3,3,15684785.0
САО,Гражданская,7.6,8,100.0,3,34990000.0
САО,Савёловская,5.5,12,42.0,3,13990000.0
ЮЗАО,Новые Черёмушки,11.2,14,9.29,3,9863970.0
СВАО,Марьина Роща,5.0,12,66.8,1,27429610.0
СВАО,Бутырская,7.5,14,74.9,1,39210000.0
ЮАО,Нагатинская,7.9,5,44.1,1,16183275.0
ЗАО,Озёрная,13.4,14,63.9,1,18850000.0
ЮВАО,Авиамоторная,5.2,12,70.0,1,23990000.0
ЮВАО,Текстильщики,7.6,15,3.7,1,4350000.0
СЗАО,Трикотажная,15.3,21,26.2,1,10834341.0
САО,Динамо,6.2,9,71.8,1,27000000.0
САО,Дмитровская,6.8,3,67.0,1,27000000.0
САО,Дмитровская,6.7,10,65.6,1,23685210.0
Новая Москва,Румянцево,22.9,16,69.1,1,13665821.0
Новая Москва,Новомосковская (2024),25.8,47,62.3,1,13250000.0
СВАО,Алексеевская,6.4,8,108.3,1,46034130.0
ЮВАО,Кожуховская,6.9,13,37.2,1,12723516.0
СВАО,Алексеевская,6.4,8,118.5,1,64506022.0
ЗАО,Раменки,9.3,14,38.0,1,19350000.0
Новая Москва,Тёплый Стан,20.5,38,66.7,4,15716557.0
ЗАО,Фили,7.3,19,70.0,1,37500000.0
Новая Москва,Саларьево,16.9,30,36.8,1,9981596.0
Новая Москва,Пыхтино (2023),28.3,20,87.8,4,10300000.0
СВАО,Алексеевская,6.1,6,78.9,4,30845827.0
Новая Москва,Саларьево,22.9,32,56.4,4,10565679.0
ЮАО,Чертановская,12.6,14,55.0,1,14200000.0
ЮАО,Нагатинская,7.9,21,43.8,4,20690309.0
Новая Москва,Новомосковская (2024),22.8,33,43.3,4,11084205.0
САО,ЦСКА,7.4,14,46.4,4,19500000.0
ЮВАО,Братиславская,12.3,21,48.3,4,11500000.0
САО,Хорошёвская,6.6,14,72.9,4,33000000.0
САО,Дмитровская,6.7,10,83.5,4,37205123.0
ЗАО,Молодёжная,15.4,44,39.4,4,9490000.0
ЮАО,Нагорная,8.9,8,93.4,4,17500000.0
ЗАО,Фили,7.2,7,85.1,4,44646377.0
ЮЗАО,Площадь Гагарина,6.3,13,129.5,4,91000000.0
САО,Зорге,7.9,15,16.2,4,13120440.0
САО,Лианозово (2023),16.7,16,50.0,4,15200000.0
Новая Москва,Саларьево,22.1,30,21.0,4,7420658.0
САО,ЦСКА,7.4,14,33.0,1,14200000.0
СЗАО,Тушинская,13.7,11,70.0,1,19800000.0
СВАО,Бутырская,7.5,14,23.26,1,18820000.0
САО,Беговая,5.3,5,95.0,1,36900000.0
ЮВАО,Кузьминки,11.6,18,71.8,1,20850000.0
СЗАО,Шелепиха,6.7,12,37.8,1,16948126.0
ЦАО,Краснопресненская,2,3,63.3,1,27700000.0
Новая Москва,Новомосковская (2024),16.9,33,36.7,1,10424033.0
СЗАО,Трикотажная,16.2,19,40.3,1,14420146.0
ЮВАО,Авиамоторная,4.8,15,59.8,1,20780500.0
Новая Москва,Саларьево,21.4,20,56.1,1,12300000.0
ЮВАО,Площадь Ильича,4.3,12,105.3,1,33464340.0
Новая Москва,Силикатная,17.1,30,35.9,1,8596183.0
САО,Сокол,8.1,12,180.0,1,117962670.0
ЗАО,Киевская,3.8,6,63.0,3,22900000.0
ЮАО,Технопарк,7.4,12,39.4,1,19500000.0
ЮАО,ЗИЛ,6.1,19,42.0,3,18341400.0
Новая Москва,Саларьево,22.1,65,31.4,1,7416076.0
ЗАО,Фили,7.1,7,61.1,1,28800000.0
САО,Динамо,5.3,8,45.0,3,28000000.0
СВАО,Бутырская,7.5,14,59.7,3,29430000.0
ЗАО,Мичуринский проспект,11.2,10,47.0,3,22508300.0
ЦАО,Краснопресненская,2,10,59.5,3,21900000.0
ЮАО,ЗИЛ,7.1,20,60.1,3,22496243.0
ЗАО,Фили,7.1,19,70.0,3,28500000.0
ЮВАО,Угрешская,4.2,9,42.8,3,15980578.0
СЗАО,Спартак,10.6,9,57.3,3,23306312.0
Новая Москва,Саларьево,21.4,20,73.0,3,13200000.0
Новая Москва,Новомосковская (2024),22.5,35,64.1,3,13500000.0
ЮВАО,Кожуховская,7.0,13,33.2,3,13516706.0
ЗАО,Раменки,10.0,7,106.9,3,51621368.0
СВАО,Тимирязевская,8.1,12,53.2,3,14900000.0
ВАО,Щёлковская,14.0,25,56.0,3,15000000.0
ЮАО,Москворечье,13.9,22,62.2,3,20574018.0
СЗАО,Шелепиха,6.9,17,91.0,3,32900000.0
ЗАО,Фили,6.7,10,75.7,3,30969696.0
Новая Москва,Рассказовка,22.1,23,48.5,3,12418641.0
ЦАО,Проспект Мира,2,9,52.9,3,17000000.0
СВАО,Алексеевская,6.1,6,74.0,3,29761165.0
ЮАО,Пражская,15.1,7,67.0,3,16500000.0
Новая Москва,Саларьево,20.5,30,55.0,3,15708609.0
ЦАО,Марксистская,2,7,80.9,3,34500000.0
Новая Москва,Саларьево,16.9,30,42.1,3,11900463.0
Новая Москва,Саларьево,29.6,61,38.3,3,9200000.0
СВАО,Бутырская,7.5,14,43.9,3,20670000.0
САО,Речной вокзал,14.9,12,18.6,3,6002000.0
СЗАО,Шелепиха,6.7,12,38.7,3,17998358.0
СЗАО,Трикотажная,16.2,19,56.0,3,19195568.0
ЗАО,Рабочий посёлок,12.7,19,35.0,3,16500000.0
САО,Водный стадион,12.2,11,42.0,3,17500000.0
ЮЗАО,Новоясеневская,18.8,24,54.4,3,13500000.0
СЗАО,Спартак,16.2,9,59.9,3,21413088.0
ЦАО,Парк культуры,2,11,45.3,4,30000000.0
ЮВАО,Выхино,20.4,27,37.8,4,8950000.0
Новая Москва,Саларьево,23.6,30,39.8,4,10893619.0
ЮАО,Кантемировская,14.0,12,54.7,3,14200000.0
ЮЗАО,Беляево,13.8,10,74.0,4,22600000.0
СВАО,Бутырская,7.5,14,61.8,3,31870000.0
ЮВАО,Угрешская,4.2,9,82.8,4,26852040.0
ЗАО,Фили,6.4,2,65.0,4,42720665.0
ЮЗАО,Новаторская,12.4,18,58.0,4,26000000.0
ЗАО,Озёрная,14.1,6,77.0,4,22000000.0
ЮВАО,Площадь Ильича,4.2,14,35.0,4,14703500.0
ЮАО,Павелецкая,3.9,16,39.7,4,23763229.0
ЮЗАО,Воронцовская,12.4,15,46.6,4,26395876.0
СЗАО,Трикотажная,16.2,19,40.4,4,14819528.0
ЦАО,Курская,2,16,30.1,4,14800000.0
ЗАО,Солнцево,11.4,10,59.2,4,17096960.0
ЗАО,Аминьевская,11.1,15,70.0,4,37653000.0
СВАО,Медведково,15.3,18,57.0,4,16600000.0
Новая Москва,Саларьево,24.3,30,33.0,4,10550000.0
ЮВАО,Авиамоторная,4.8,15,84.0,4,26132400.0
ВАО,Перово,11.1,13,42.0,4,12600000.0
Новая Москва,Силикатная,16.9,35,47.9,1,9862396.0
Новая Москва,Щербинка,29.3,43,37.9,1,8484429.0
ЦАО,Улица 1905 года,3.6,6,81.0,1,23100000.0
ЗАО,Солнцево,18.8,11,38.8,1,11500000.0
ЗАО,Фили,6.4,2,66.1,1,31948972.0
ЗАО,Говорово,17.5,21,37.0,1,9200000.0
Новая Москва,Говорово,16.6,15,47.8,1,13500000.0
ЗАО,Ломоносовский проспект,11.3,6,53.7,1,21788076.0
ЗАО,Аминьевская,11.4,15,111.4,1,37581966.0
САО,Дмитровская,6.7,10,37.9,1,17963270.0
ЗАО,Раменки,10.5,10,78.2,1,35000000.0
ВАО,Черкизовская,10.6,22,41.0,1,14400000.0
ЮАО,ЗИЛ,7.4,20,74.5,1,26021527.0
Новая Москва,Новомосковская (2024),26.0,52,61.0,1,10500000.0
ЮВАО,Угрешская,4.2,9,92.1,1,29474394.0
ЮВАО,Угрешская,5.7,11,45.0,1,18400000.0
СВАО,Фонвизинская,9.2,21,46.0,1,18327900.0
ВАО,Черкизовская,10.4,21,40.0,2,12700000.0
САО,Хорошёвская,6.6,14,72.5,2,33000000.0
ЮАО,Тульская,5.3,16,64.6,2,29034181.0
СВАО,Дмитровская,5.9,14,40.0,2,17600000.0
ЦАО,Пролетарская,5.4,5,58.0,2,19488000.0
СВАО,Бутырская,7.5,14,23.26,2,18820000.0
ЮЗАО,Тропарёво,15.0,7,52.9,2,18550000.0
СЗАО,Трикотажная,16.4,19,44.5,2,15009538.0
Новая Москва,Саларьево,16.9,30,38.1,2,10578351.0
ВАО,Измайловская,10.9,20,24.0,1,7950000.0
ЦАО,Полянка,2,7,271.2,2,1263270000.0
ЗАО,Фили,7.2,7,62.0,2,25900000.0
ЮЗАО,Бунинская аллея,23.9,16,38.2,2,9439653.0
ЮЗАО,Улица Скобелевская,22.1,14,95.0,2,22300000.0
ЮЗАО,Новаторская,10.8,13,121.0,2,65000000.0
ЮАО,ЗИЛ,7.5,20,19.27,2,14429056.0
СВАО,Ботанический сад,9.3,17,66.0,2,17500000.0
САО,Савёловская,4.3,13,27.0,2,18499999.0
САО,Дмитровская,6.7,10,38.1,2,16120792.0
ЮВАО,Площадь Ильича,4.2,13,70.1,2,22908680.0
САО,Хорошёвская,6.4,12,78.0,2,35000000.0
САО,Дмитровская,6.7,10,85.5,1,32310689.0
СЗАО,Терехово,10.4,17,70.1,1,36185620.0
ЮВАО,Люблино,12.9,14,32.1,1,12499000.0
ЗАО,Ломоносовский проспект,11.2,6,54.2,1,23381554.0
СВАО,Дмитровская,5.9,13,70.0,1,25888999.0
ЗАО,Аминьевская,13.4,10,66.0,1,22500000.0
САО,Аэропорт,7.6,11,77.2,1,32500000.0
ЮВАО,Площадь Ильича,4.2,12,69.7,1,22575830.0
ВАО,Бульвар Рокоссовского,10.9,18,39.0,1,13000000.0
САО,Ховрино,27.7,51,92.2,1,12500000.0
СЗАО,Шелепиха,6.7,12,77.9,1,39460157.0
ЗАО,Раменки,10.0,9,106.6,1,52263848.0
САО,Дмитровская,6.7,10,40.2,1,17478558.0
ЦАО,Красносельская,3.9,2,83.7,1,25400000.0
Новая Москва,Румянцево,17.0,16,38.3,1,9605956.0
Новая Москва,Тёплый Стан,21.1,33,12.15,1,9000000.0
САО,Хорошёвская,6.4,12,45.0,1,27900000.0
ЗАО,Мичуринский проспект,11.3,13,103.3,3,45018140.0
ВАО,Выхино,12.2,12,60.5,3,15000000.0
ЗАО,Крылатское,13.9,10,64.0,3,25500000.0
САО,Динамо,5.2,10,63.0,3,36000000.0
Новая Москва,Саларьево,23.6,66,31.5,3,7432806.0
САО,Сокол,9.6,14,53.4,3,38939280.0
САО,Речной вокзал,14.9,12,2.4,3,6918000.0
ЦАО,Улица 1905 года,4.2,7,162.1,3,160498800.0
САО,Хорошёвская,6.4,14,44.7,3,20000000.0
ЗАО,Говорово,16.0,9,62.0,3,18000000.0
ЮЗАО,Бунинская аллея,11.2,16,55.5,3,13433388.0
ВАО,Бульвар Рокоссовского,10.9,18,54.5,3,16700000.0
ЮАО,ЗИЛ,7.1,20,87.3,3,29999381.0
Новая Москва,Тёплый Стан,21.1,38,62.1,3,14778871.0
ЮВАО,Площадь Ильича,4.2,12,93.1,3,35108010.0
СЗАО,Стрешнево,10.4,11,41.5,3,15552278.0
ЦАО,Шелепиха,6.2,7,113.5,3,38500000.0
ЦАО,Выставочная,5.3,5,226.0,3,84993000.0
Новая Москва,Новомосковская (2024),25.8,48,77.4,3,14000000.0
Новая Москва,Саларьево,23.5,40,68.4,3,12984974.0
СЗАО,Шелепиха,6.7,12,59.4,1,23477501.0
САО,Дмитровская,6.8,3,57.0,1,28000000.0
СВАО,Ростокино,9.3,17,143.0,1,35102195.0
Новая Москва,Саларьево,20.5,30,58.5,1,14025951.0
Новая Москва,Румянцево,17.0,15,5.16,1,8073763.0
ЗАО,Киевская,3.8,10,64.0,1,29500000.0
Новая Москва,Саларьево,23.6,30,23.8,1,7773152.0
Новая Москва,Тёплый Стан,20.4,43,38.9,1,11400000.0
ЗАО,Аминьевская,11.5,4,20.35,1,45633820.0
САО,Динамо,5.3,7,39.0,1,26000000.0
Новая Москва,Новомосковская (2024),25.8,48,38.0,1,10799000.0
ЮАО,Варшавская (2022),11.3,8,100.8,1,28329272.0
Новая Москва,Саларьево,20.5,30,60.0,1,15117660.0
ЮЗАО,Тёплый Стан,16.7,13,55.5,1,17500000.0
Новая Москва,Саларьево,16.9,30,39.7,1,12310603.0
ВАО,Сокольники,6.5,18,74.0,1,23600000.0
САО,Хорошёвская,6.8,10,72.7,1,22377060.0
Новая Москва,Саларьево,23.6,30,23.4,2,7657159.0
ЦАО,Достоевская,2,9,73.0,2,35999000.0
СЗАО,Тушинская,13.7,11,99.0,2,24000000.0
ЦАО,Октябрьская,2,4,33.0,1,18100000.0
ЮВАО,Некрасовка,20.3,10,32.2,1,11560879.0
Новая Москва,Саларьево,18.5,64,36.7,1,8150000.0
Новая Москва,Румянцево,23.6,18,21.23,2,7479771.0
Новая Москва,Румянцево,18.9,29,33.7,2,8950000.0
Новая Москва,Саларьево,20.5,65,62.5,2,14501050.0
ЮАО,ЗИЛ,6.1,20,86.4,2,36901440.0
САО,Панфиловская,9.0,9,107.6,2,33000000.0
ЮЗАО,Бунинская аллея,23.7,16,22.4,2,7093407.0
СВАО,Бутырская,7.5,14,14.26,2,14990000.0
СЗАО,Тушинская,15.4,18,44.2,2,12141000.0
Новая Москва,Саларьево,22.9,32,71.4,2,12412038.0
Новая Москва,Саларьево,29.1,56,43.8,2,9000000.0
ЗАО,Мичуринский проспект,11.3,13,71.8,2,29100540.0
ЮАО,Варшавская (2022),10.9,8,67.0,2,24400000.0
ЮВАО,Жулебино,16.4,4,32.4,2,7700000.0
ЦАО,Выставочная,5.3,5,219.0,3,84000000.0
ЗАО,Аминьевская,13.9,10,66.0,2,25000000.0
ЗАО,Рабочий посёлок,12.7,22,62.3,2,26896699.0
ЮЗАО,Бунинская аллея,23.7,16,28.4,3,8681929.0
СВАО,Дмитровская,5.6,20,94.0,3,35499999.0
СВАО,Марьина Роща,5.0,12,64.8,3,24161168.0
Новая Москва,Румянцево,18.5,24,32.0,3,8500000.0
ЮВАО,Авиамоторная,4.8,15,3.25,3,13284960.0
СВАО,Алексеевская,6.4,8,85.2,3,33900000.0
Новая Москва,Саларьево,20.5,30,52.8,3,15191616.0
ВАО,Преображенская площадь,7.9,16,20.9,3,7650000.0
ЗАО,Ломоносовский проспект,6.3,6,2.52,3,12864453.0
ЮЗАО,Академическая,7.9,8,36.5,3,17200000.0
ЦАО,Марксистская,2,14,38.0,3,17500000.0
ВАО,Сокольники,5.5,4,79.8,3,27000000.0
Новая Москва,Румянцево,20.5,18,77.0,3,13926579.0
ЮВАО,Площадь Ильича,4.2,13,41.0,2,16536981.0
ЮЗАО,Университет,9.6,12,79.9,2,26670000.0
САО,Динамо,6.2,9,45.3,2,20000000.0
СВАО,Бутырская,7.5,14,63.3,2,31030000.0
ЗАО,Молодёжная,12.9,7,68.0,3,19000000.0
САО,Белорусская,3.8,4,78.7,3,43609999.0
ЗАО,Фили,6.4,2,72.7,2,41565498.0
ЮВАО,Марьино,14.5,13,76.4,2,22800000.0
СЗАО,Трикотажная,16.2,19,111.4,2,35580505.0
ЗАО,Раменки,9.9,11,46.2,2,26492604.0
ВАО,Черкизовская,10.6,24,38.6,2,12000000.0
ЮВАО,Марьино,14.3,8,72.0,2,18400000.0
ЮАО,Шаболовская,5.1,16,30.0,2,17300000.0
Новая Москва,Говорово,16.3,11,75.0,2,24000000.0
ЗАО,Рабочий посёлок,12.8,22,60.7,2,28442656.0
Новая Москва,Саларьево,22.9,30,52.9,2,13396344.0
САО,Гражданская,7.6,8,112.0,2,43900000.0
Новая Москва,Новомосковская (2024),16.9,33,58.2,2,12985477.0
ЮВАО,Площадь Ильича,4.2,13,55.6,2,20633160.0
ВАО,Шоссе Энтузиастов,7.3,10,84.6,2,28500000.0
Новая Москва,Новомосковская (2024),16.9,33,41.3,2,10607761.0
Новая Москва,Саларьево,20.5,30,85.0,2,21370360.0
ЮВАО,Угрешская,5.8,11,37.1,2,13500000.0
СЗАО,Шелепиха,6.7,12,52.2,2,29918027.0
Новая Москва,Новомосковская (2024),23.5,27,50.0,2,11400000.0
Новая Москва,Саларьево,23.5,40,63.3,2,12281270.0
ЮАО,Нагатинская,7.9,21,48.8,2,21961050.0
САО,Селигерская,13.1,9,34.7,2,17000000.0
САО,Яхромская (2023),15.3,21,35.0,2,10300000.0
СВАО,Бутырская,7.5,14,43.5,2,24550000.0
СЗАО,Шелепиха,6.6,12,44.5,2,24208487.0
Новая Москва,Щербинка,29.2,39,11.14,2,7774909.0
САО,Динамо,6.2,9,68.0,2,27000000.0
Новая Москва,Щербинка,24.4,17,96.0,2,15200000.0
ЮВАО,Лефортово,5.0,11,71.7,2,22000000.0
ЗАО,Ломоносовский проспект,11.2,6,49.4,2,22957316.0
ЮЗАО,Щербинка,27.9,22,36.6,0,8900000.0
ЦАО,Марксистская,2,9,43.0,2,20900000.0
Новая Москва,Рассказовка,21.2,19,84.9,0,16504680.0
ЮЗАО,Нагорная,8.2,16,58.8,0,14900000.0
ЮАО,Павелецкая,3.9,16,43.4,2,23086196.0
СЗАО,Терехово,10.4,17,73.4,0,35474220.0
Новая Москва,Саларьево,19.8,15,51.4,0,13950000.0
САО,Дмитровская,6.7,10,83.9,0,38048135.0
СВАО,Бибирево,16.3,23,37.1,0,8549628.0
СВАО,Алтуфьево,15.8,22,36.5,0,9900000.0
ЮВАО,Пролетарская,4.0,5,65.0,0,23000000.0
ЮВАО,Авиамоторная,4.8,15,59.8,0,21587800.0
ЗАО,Славянский бульвар,9.5,8,57.8,0,20399999.0
СВАО,Бутырская,7.5,14,68.5,0,35670000.0
ЗАО,Раменки,10.0,7,89.9,0,45001422.0
ЗАО,Аминьевская,6.9,10,5.37,0,17500000.0
САО,Дмитровская,6.7,10,39.8,0,16939300.0
Новая Москва,Рассказовка,21.2,19,85.9,0,16352262.0
СВАО,Бутырская,7.5,14,41.4,0,20870000.0
Новая Москва,Саларьево,21.4,17,41.0,0,9200000.0
Новая Москва,Саларьево,24.3,31,36.0,0,9800000.0
СЗАО,Трикотажная,16.4,19,41.0,0,13402080.0
СВАО,Марьина Роща,5.0,14,41.3,0,12700000.0
ЗАО,Кунцевская,11.1,8,44.0,0,15400000.0
Новая Москва,Саларьево,23.5,40,71.4,0,13526344.0
Новая Москва,Новомосковская (2024),29.3,33,59.7,0,13277442.0
Новая Москва,Саларьево,21.2,30,64.2,0,16218911.0
СЗАО,Спартак,14.3,10,205.0,0,115147065.0
ЗАО,Солнцево,19.1,13,76.6,0,24000000.0
Новая Москва,Ясенево,26.8,55,35.7,0,9200000.0
САО,Селигерская,13.1,8,53.0,0,22000000.0
СЗАО,Шелепиха,6.6,12,78.0,0,34316591.0
Новая Москва,Саларьево,23.6,30,83.2,0,18159770.0
ЮАО,Чертановская,12.6,16,72.0,0,18900000.0
Новая Москва,Щербинка,29.1,39,37.3,0,8680524.0
САО,Лихоборы,10.8,12,60.2,3,13300000.0
ЗАО,Раменки,10.0,7,13.28,3,23292903.0
САО,Дмитровская,6.7,10,7.36,3,14189155.0
Новая Москва,Саларьево,21.4,30,37.1,0,11174186.0
СВАО,Марьина Роща,5.0,12,85.9,0,31128816.0
ВАО,Черкизовская,10.4,21,25.9,0,8590000.0
СЗАО,Народное Ополчение,9.5,4,100.0,3,30999000.0
САО,Селигерская,13.0,10,68.0,3,22499999.0
ЮАО,Домодедовская,17.8,16,47.8,3,10900000.0
ЮАО,Нагатинская,8.0,21,21.1,3,10500000.0
ЗАО,Ломоносовский проспект,11.2,6,50.0,3,20798200.0
ВАО,Шоссе Энтузиастов,7.3,10,70.0,3,27990000.0
СЗАО,Шелепиха,6.7,12,67.7,3,25278273.0
ЮВАО,Площадь Ильича,4.2,14,41.4,3,16907760.0
Новая Москва,Рассказовка,21.1,25,67.9,3,15123386.0
ЦАО,Белорусская,2,7,64.0,3,35000000.0
СВАО,Марьина Роща,5.0,12,64.7,3,25459450.0
САО,Лихоборы,15.3,19,54.6,3,12000000.0
ЮЗАО,Бунинская аллея,23.7,16,23.1,2,7510330.0
ЮВАО,Дубровка,5.6,4,71.8,2,20450000.0
ЮВАО,Площадь Ильича,4.2,13,41.6,3,17285798.0
ЮАО,Павелецкая,2,10,72.0,3,38925284.0
